std_inchi_key,receptor_name,Standard_Value,pChEMBL_Value
XGDPLIXPMIESAN-UHFFFAOYSA-N,GR,2.0,8.7
XGEXDPDJCULFKB-UHFFFAOYSA-N,PR,190.0,6.72
XGGLTESQRJVDIB-BMUOTQCBSA-N,AR,90.0,7.05
XGOWPHQTSIPOSD-WHDAMIPWSA-N,GR,6.7,8.17
XGPMOCXNOOEESK-KPMNLTOXSA-N,GR,12.0,7.92
XGPNHJVXUUCNCC-UHFFFAOYSA-N,ERa,32100.0,4.49
XGPNHJVXUUCNCC-UHFFFAOYSA-N,ERb,520.0,6.28
XGYIXXBEYYYIGU-UHFFFAOYSA-N,ERa,170.0,6.77
XGYIXXBEYYYIGU-UHFFFAOYSA-N,ERb,290.0,6.5600000000000005
XGZGZXCJJBENKK-BGYRXZFFSA-N,GR,19.0,7.72
XHBDFVLBWAXHSJ-UHFFFAOYSA-N,PR,205.0,6.69
XHDKJGIOKHXSGM-UHFFFAOYSA-N,GR,609.0,6.835
XHOQUWOASSCOOG-DOFQYELPSA-N,GR,91.0,7.04
XHPMIULCKXSQTF-FKIZINRSSA-N,GR,2.3,8.64
XHUDHUJYLCGFAN-UHFFFAOYSA-N,PR,20.0,7.7
XHVQOZQOCIBHKR-SANMLTNESA-N,GR,32.8,7.48
XHVQOZQOCIBHKR-SANMLTNESA-N,PR,5337.0,5.27
XHWYNIILYAUVII-MGBGTMOVSA-N,GR,1.4,8.85
XHZIRNWTNRDWDI-UHFFFAOYSA-N,AR,79.43,7.1
XICYWCSTOINCBZ-UHFFFAOYSA-N,ERa,273.0,6.56
XICYWCSTOINCBZ-UHFFFAOYSA-N,ERb,10.0,8.0
XIEBKQNZRFBICJ-ZKMPZPQNSA-N,GR,48.0,7.32
XIEIFFBKPGJSCW-UHFFFAOYSA-N,PR,169.41,6.77
XIEOFCDTJAVROO-UHFFFAOYSA-N,PR,12.940000000000001,7.89
XIEOJGJJVDAFFZ-UHFFFAOYSA-N,AR,1900.0,5.72
XIESSJVMWNJCGZ-HDMKZQKVSA-N,ERa,14.5,7.84
XIESSJVMWNJCGZ-HDMKZQKVSA-N,ERb,1.54,8.81
XIESSJVMWNJCGZ-VKJFTORMSA-N,ERa,2.6900000000000004,8.57
XIESSJVMWNJCGZ-VKJFTORMSA-N,ERb,0.19,9.72
XIKHLFJRKPIQBD-UHFFFAOYSA-N,ERa,18587.7,4.73
XIKMPKGGRDSJHJ-XHCCPWGMSA-N,MR,1700.0,5.77
XILXHFIVXUTXFG-UHFFFAOYSA-N,ERa,15.0,7.82
XINDXFULSUFSOD-UHFFFAOYSA-N,PR,3.3,8.48
XIQNCZJYIKIAJJ-UHFFFAOYSA-N,PR,794.33,6.1
XIRFUFZRNKDKKD-UHFFFAOYSA-N,AR,12.95,7.92
XIRGDCGIDFMIDP-UHFFFAOYSA-N,ERb,15035.24,4.82
XIRMGJLGVUFNAD-UHFFFAOYSA-N,AR,3315.0,5.49
XIRTUTHGSVIEQW-UHFFFAOYSA-N,ERa,210.0,6.68
XIRTUTHGSVIEQW-UHFFFAOYSA-N,ERb,25.0,7.6
XIWROJLPONIAKV-UHFFFAOYSA-N,ERa,58.0,7.24
XIWROJLPONIAKV-UHFFFAOYSA-N,ERb,1.2,8.92
XIYLXJRPQZSXRU-UHFFFAOYSA-N,ERa,3150.0,5.5
XIYLXJRPQZSXRU-UHFFFAOYSA-N,ERb,1870.0,5.73
XIYOYGQBKRIJJP-UHFFFAOYSA-N,ERa,14.5,7.845
XIYOYGQBKRIJJP-UHFFFAOYSA-N,ERb,64.0,7.3100000000000005
XJCXCLORQVQMPF-UHFFFAOYSA-N,ERa,57.4,7.24
XJCXCLORQVQMPF-UHFFFAOYSA-N,ERb,25.0,7.6
XJDJBMLMMBPNGL-UHFFFAOYSA-N,AR,1.0,9.0
XJFFZMILSHZEQK-UHFFFAOYSA-N,GR,16.085,7.795
XJFMATJFYVPYBR-UHFFFAOYSA-N,GR,950.0,6.02
XJFMATJFYVPYBR-UHFFFAOYSA-N,MR,1600.0,5.8
XJGAJOZOKCHLKN-PTUXOGIPSA-N,GR,7.1,8.15
XJGJOFOQGLCOBZ-UHFFFAOYSA-N,GR,165.0,6.78
XJHAPIXCBJKKSM-UHFFFAOYSA-N,GR,1601.0,5.8
XJKITUNPEFYDTD-UHFFFAOYSA-N,ERa,10600.0,4.97
XJSKDYFQGVYAAE-AIBWNMTMSA-N,PR,32.0,7.5
XJVCASQPSUGYHU-UHFFFAOYSA-N,PR,62.5,7.2
XJXOQXSHVJMJAL-HDMKZQKVSA-N,ERa,267.0,6.57
XJXOQXSHVJMJAL-HDMKZQKVSA-N,ERb,51.0,7.29
XJYKKIXCQQOKHH-UHFFFAOYSA-N,ERa,266.0,6.58
XJYKKIXCQQOKHH-UHFFFAOYSA-N,ERb,17500.0,4.76
XKBGEVHKVFIMLY-UHFFFAOYSA-N,PR,133.0,6.88
XKCTWSPTFNMSQW-UHFFFAOYSA-N,ERb,25.41,7.59
XKFWSLXLSOZPJJ-UHFFFAOYSA-N,ERa,66860.0,4.17
XKFWSLXLSOZPJJ-UHFFFAOYSA-N,ERb,51696.0,4.29
XKHMDMAEZZTPAZ-UHFFFAOYSA-N,ERa,624.0,6.21
XKHMDMAEZZTPAZ-UHFFFAOYSA-N,ERb,31.8,7.5
XKLGAAZXQPUGGQ-YRZWMESQSA-N,ERa,35.0,7.46
XKNCJWYZLUVRGR-PTQFDVKOSA-N,AR,140.0,6.85
XKNCJWYZLUVRGR-PTQFDVKOSA-N,PR,1200.0,5.92
XKNKJFGPZIVCTA-IYBDPMFKSA-N,GR,11.0,7.96
XKPFIOPKBVZILS-HAIKDGOVSA-N,ERa,0.6,9.22
XKPFIOPKBVZILS-HAIKDGOVSA-N,ERb,47.0,7.33
XKWJJULMHVTYOH-UHFFFAOYSA-N,ERa,53.0,7.28
XKWJJULMHVTYOH-UHFFFAOYSA-N,ERb,339.0,6.47
XKZUOKFOHVGCAU-RUYIVQJOSA-N,AR,820.0,6.09
XLBPJJJZFHUGNP-UHFFFAOYSA-N,GR,14.0,7.85
XLCPGMKKSHOZDE-UHFFFAOYSA-N,ERa,40119.07,4.4
XLEGIUMNLZUICH-JLHYYAGUSA-N,GR,980.0,6.01
XLEUFSHNHMJSFP-UHFFFAOYSA-N,GR,6900.0,5.16
XLEXONPFMYTTNS-UHFFFAOYSA-N,GR,492.5,6.779999999999999
XLFOJSTZVSAFDR-AWEZNQCLSA-N,AR,0.67,9.29
XLFWDASMENKTKL-UHFFFAOYSA-N,ERa,24673.94,4.61
XLGVIYMTBYCWIS-UHFFFAOYSA-N,PR,670.0,6.17
XLMIFHQZWDWQTD-UHFFFAOYSA-N,PR,25.0,7.6
XLURXWJLPIJEJT-ZKMPZPQNSA-N,GR,573.0,6.24
XLVWWNSBFIWDGB-UHFFFAOYSA-N,GR,41.0,7.595000000000001
XLVWWNSBFIWDGB-UHFFFAOYSA-N,MR,1000.0,6.0
XLXZGQVKUMULTF-UHFFFAOYSA-N,AR,641.0,6.19
XLYKUEISGAARKZ-DQSJHHFOSA-N,ERa,13.66,7.87
XMACBUOIMKGMRP-UHFFFAOYSA-N,ERa,12.0,7.92
XMACBUOIMKGMRP-UHFFFAOYSA-N,ERb,0.35,9.46
XMBLXQQNSLMANW-DRZSPHRISA-N,AR,1.9,8.72
XMBLXQQNSLMANW-KGYLQXTDSA-N,AR,1.0,9.0
XMBLXQQNSLMANW-WCFLWFBJSA-N,AR,0.9,9.05
XMBLXQQNSLMANW-WXHSDQCUSA-N,AR,2.2,8.66
XMBUPPIEVAFYHO-UHFFFAOYSA-N,AR,7.0,8.15
XMBUPPIEVAFYHO-UHFFFAOYSA-N,PR,750.0,6.12
XMELARNFIDBTOR-BWVJFWLASA-N,AR,430.0,6.37
XMFGJPOABFQKTB-UHFFFAOYSA-N,AR,353.0,6.45
XMGFUWKAUUNDER-UHFFFAOYSA-N,ERb,3505.3,5.46
XMKHBZVACCMLNV-UHFFFAOYSA-N,ERa,5429.93,6.095
XMKHBZVACCMLNV-UHFFFAOYSA-N,ERb,542.78,6.300000000000001
XMKSDBXVPMFAAA-UHFFFAOYSA-N,ERa,48193.15,4.32
XMLSUKKPQHFSIY-SNVBAGLBSA-N,AR,24.0,7.62
XMMDWVWTOYZZAJ-UHFFFAOYSA-N,AR,198.0,6.7
XMPVRZGJAQOXGV-UHFFFAOYSA-N,ERa,1200.0,5.92
XMPVRZGJAQOXGV-UHFFFAOYSA-N,ERb,82.0,7.09
XMQJGISUCAGEKP-LPQBECRNSA-N,GR,22.1,7.66
XMQXFGAMLOBGLF-UNRHHUQTSA-N,AR,75.5,7.404999999999999
XMQXFGAMLOBGLF-UNRHHUQTSA-N,MR,1000.0,6.0
XMQXFGAMLOBGLF-UNRHHUQTSA-N,PR,110.0,6.96
XMRGIPUNKSZLAK-NRFANRHFSA-N,GR,15.85,7.8
XMRGVTPFJVXUMB-FQEVSTJZSA-N,AR,2.055,8.835
XMSNLWSZWZJHBU-UHFFFAOYSA-N,AR,157.0,6.8
XMVLRHPBGJUJHD-FXVDNGNLSA-N,GR,16.9,8.01
XMXSDIHLINKFLN-QFIPXVFZSA-N,ERa,46.0,7.34
XMXSDIHLINKFLN-QFIPXVFZSA-N,ERb,1.4,8.85
XNDBEERQWNGTKH-UHFFFAOYSA-N,AR,43.0,7.37
XNEZFNKTYYYIRH-UHFFFAOYSA-N,AR,66.0,7.18
XNGJGVJVIOZPEE-UHFFFAOYSA-N,ERa,1.08,8.97
XNGJGVJVIOZPEE-UHFFFAOYSA-N,ERb,18.15,7.74
XNGMUTOMPNQBLW-UHFFFAOYSA-N,ERa,384.0,6.42
XNGMUTOMPNQBLW-UHFFFAOYSA-N,ERb,36.5,7.44
XNGTUCXVYKSSHF-UHFFFAOYSA-N,ERa,110.0,6.96
XNIUAXSBXHRMHT-CCDWMCETSA-N,GR,8.5,8.07
XNIUAXSBXHRMHT-DSITVLBTSA-N,GR,65.0,7.19
XNIUAXSBXHRMHT-DSNGMDLFSA-N,GR,12.0,7.92
XNIUAXSBXHRMHT-SDHOMARFSA-N,GR,26.0,7.58
XNMIGYGLALQADL-STXQHDJLSA-N,GR,6.3,8.2
XNULRSOGWPFPBL-AKRCKQFNSA-N,MR,9.1,8.045
XNULRSOGWPFPBL-AKRCKQFNSA-N,PR,416.0,6.38
XNVXVNJRQLVPBF-CPESWEKQSA-N,GR,4.58,8.34
XNZJJMPHCJPWJK-UHFFFAOYSA-N,ERa,458.01,6.5
XNZJJMPHCJPWJK-UHFFFAOYSA-N,ERb,390.005,6.470000000000001
XOEIPMPQNNQRFN-ARJAWSKDSA-N,ERa,196.0,6.71
XOEIPMPQNNQRFN-ARJAWSKDSA-N,ERb,16.0,7.8
XOEIPMPQNNQRFN-ONEGZZNKSA-N,ERb,16.0,7.8
XOFSATVVFHWQNG-RUZDIDTESA-N,ERa,13.0,7.89
XOFSATVVFHWQNG-RUZDIDTESA-N,ERb,2340.0,5.63
XOKLBVZTIPFGLZ-XFFZJAGNSA-N,ERa,13880.77,4.86
XOLGYJLNPPEAOO-UHFFFAOYSA-N,AR,77.0,7.11
XOLNOXKBNUFEQH-XNTDXEJSSA-N,ERa,125.89,6.9
XOLNOXKBNUFEQH-XNTDXEJSSA-N,ERb,63.1,7.2
XOLXAYPVGNVIAI-HSZRJFAPSA-N,GR,3.4,8.47
XOOWFKPDYVDMFY-XHCCPWGMSA-N,MR,500.0,6.3
XORKFACJKDNZEI-UHFFFAOYSA-N,ERb,44265.0,4.35
XOSVCJKDUIUUIB-UHFFFAOYSA-N,GR,34.0,7.47
XOSVCJKDUIUUIB-UHFFFAOYSA-N,PR,450.0,6.35
XOVPRYUTQXRIKG-FVCHITHGSA-N,GR,2.8,8.55
XOZVRDQYDBYITO-UHFFFAOYSA-N,ERa,24.0,7.62
XPAHMFHAVXVGOH-UHFFFAOYSA-N,AR,1448.8899999999999,5.84
XPAYVLJCUPWXJU-QWRGUYRKSA-N,AR,39.8,7.4
XPBGWWALRCLTNG-UHFFFAOYSA-N,AR,0.47,9.33
XPEDSWFHLZUGLG-HXUWFJFHSA-N,MR,55.9,7.25
XPEDSWFHLZUGLG-HXUWFJFHSA-N,PR,806.0,6.09
XPIOXZHGLYQLNZ-UHFFFAOYSA-N,ERa,19437.0,4.71
XPIOXZHGLYQLNZ-UHFFFAOYSA-N,ERb,5752.0,5.24
XPNHFAKVMXHVMB-FPOVZHCZSA-N,AR,690.0,6.16
XPOMWHAEDKURHV-OTUUDDROSA-N,GR,3.6,8.57
XPRHLASMRJSCFQ-UHFFFAOYSA-N,ERa,1160.0,5.94
XPRHLASMRJSCFQ-UHFFFAOYSA-N,ERb,5700.0,5.24
XPSHNFWXFJXFDK-NYYWCZLTSA-N,ERa,256.1,7.390000000000001
XPTQEZCSKFHDNI-UHFFFAOYSA-N,PR,2000.0,5.7
XPVKGTWRXBSJKO-LHXLBICKSA-N,ERa,1.5,8.82
XPVKGTWRXBSJKO-LHXLBICKSA-N,ERb,12.0,7.92
XPZUHIWDBUCJJX-UHFFFAOYSA-N,AR,6545.0,5.1850000000000005
XQBFHUBFBVSBMG-MDWZMJQESA-N,ERa,100.0,7.0
XQBFHUBFBVSBMG-MDWZMJQESA-N,ERb,251.19,6.6
XQLSNCGISMACFD-UHFFFAOYSA-N,ERa,468.0,6.33
XQLSNCGISMACFD-UHFFFAOYSA-N,ERb,45.0,7.35
XQORYXRHJJULMI-UHFFFAOYSA-N,ERa,727.0,6.14
XQORYXRHJJULMI-UHFFFAOYSA-N,ERb,13.0,7.89
XRAVWADHQWKRJC-UHFFFAOYSA-N,ERa,34.9,7.46
XRAVWADHQWKRJC-UHFFFAOYSA-N,ERb,21.3,7.67
XRAZUBLICLLKJD-UHFFFAOYSA-N,AR,160.0,6.8
XRBIRTSRCDSKND-UHFFFAOYSA-N,ERa,2250.0,5.65
XRBIRTSRCDSKND-UHFFFAOYSA-N,ERb,1270.0,5.9
XRCMQBQDKLVHIO-UHFFFAOYSA-N,ERa,627.0,6.2
XRCMQBQDKLVHIO-UHFFFAOYSA-N,ERb,49.0,7.31
XREAUOARUFLUSV-UHFFFAOYSA-N,AR,97.0,7.145
XRHOEAWPAKIZFP-UHFFFAOYSA-N,ERa,6.0,8.225000000000001
XRHOEAWPAKIZFP-UHFFFAOYSA-N,ERb,59.5,7.465
XRIJSVGOEPWBKT-UHFFFAOYSA-N,ERb,37.22,7.43
XRNVRWIQRZYNCK-UHFFFAOYSA-N,AR,11.9,8.115
XRQSMBADERZPGX-UHFFFAOYSA-N,AR,7745.0,5.109999999999999
XRRKCZCIDGLMFZ-UHFFFAOYSA-N,ERb,73677.0,4.13
XRTUUNGHUVPNHC-UHFFFAOYSA-N,PR,170.0,6.77
XRUZUCBHVAMRMC-UHFFFAOYSA-N,ERa,212.0,6.67
XRUZUCBHVAMRMC-UHFFFAOYSA-N,ERb,4.3,8.37
XRVGKGKSOVITJE-UHFFFAOYSA-N,ERb,69.03,7.16
XRYJPXTUVITKHR-ZRNGKTOUSA-N,GR,5.0,8.3
XRZCOTUFNZMUBY-UHFFFAOYSA-N,ERb,2411.555,5.7
XRZKWFRUIKULLY-UHFFFAOYSA-N,ERb,7012.570000000001,5.66
XRZPCLQCCFSPEC-UHFFFAOYSA-N,AR,1196.0,5.92
XRZPCLQCCFSPEC-UHFFFAOYSA-N,GR,680.0,6.17
XRZPCLQCCFSPEC-UHFFFAOYSA-N,PR,4.9,8.31
XRZVDYBGNZHQFO-JGVFFNPUSA-N,AR,10.0,8.0
XSHSZPLFUTYFPP-UHFFFAOYSA-N,AR,3670.0,5.43
XSIHFOOFJWBVHK-UHFFFAOYSA-N,ERa,0.15,9.82
XSIHFOOFJWBVHK-UHFFFAOYSA-N,ERb,0.27,9.57
XSIKFGDKXCLMMW-UHFFFAOYSA-N,ERa,12503.68,4.9
XSODNSMEBNRYBI-UHFFFAOYSA-N,ERa,131.0,6.88
XSODNSMEBNRYBI-UHFFFAOYSA-N,ERb,12.0,7.92
XSOMCGRRWBDXDY-LDLUVENISA-N,AR,3400.0,5.47
XSOMCGRRWBDXDY-LDLUVENISA-N,ERa,4900.0,5.31
XSOMCGRRWBDXDY-LDLUVENISA-N,ERb,3000.0,5.52
XSOMCGRRWBDXDY-LDLUVENISA-N,GR,2900.0,5.54
XSOMCGRRWBDXDY-LDLUVENISA-N,MR,39.0,7.41
XSOMCGRRWBDXDY-LDLUVENISA-N,PR,2800.0,5.55
XSSVOOIWIBNMAX-RVBLZHEOSA-N,GR,33.0,7.48
XSTUNGJHZPJANP-UHFFFAOYSA-N,ERa,42406.58,4.37
XSTUNGJHZPJANP-UHFFFAOYSA-N,ERb,25886.65,4.59
XSWQGNVIQFFQTL-UHFFFAOYSA-N,GR,290.0,6.54
XSWVYGHDSDATRA-UHFFFAOYSA-N,ERa,13.0,7.89
XSWVYGHDSDATRA-UHFFFAOYSA-N,ERb,3.6,8.44
XTAIIHMALFWPCY-UHFFFAOYSA-N,ERa,1030.0,5.99
XTCVGLXFDJQFHX-UHFFFAOYSA-N,ERa,1025.0,5.99
XTCVGLXFDJQFHX-UHFFFAOYSA-N,ERb,210.0,6.68
XTGBVNKIPPIXPB-UHFFFAOYSA-N,ERa,225.0,6.65
XTLUPLYDVHOHSW-VCLKQNBASA-N,AR,110.0,6.96
XTLUPLYDVHOHSW-VCLKQNBASA-N,GR,0.65,9.33
XTLUPLYDVHOHSW-VCLKQNBASA-N,MR,48.0,7.32
XTLUPLYDVHOHSW-VCLKQNBASA-N,PR,38.0,7.42
XTQWBGVHINEJTO-UHFFFAOYSA-N,ERa,1.09,8.96
XTQWBGVHINEJTO-UHFFFAOYSA-N,ERb,2.69,8.57
XTULGNRZXMHXPU-UHFFFAOYSA-N,AR,2460.0,5.61
XTULGNRZXMHXPU-UHFFFAOYSA-N,GR,5.2,8.28
XTULGNRZXMHXPU-UHFFFAOYSA-N,PR,4740.0,5.32
XTYAYGWNMNCCLD-UHFFFAOYSA-N,ERb,6553.92,5.18
XUHOPCGXTWWZNK-UHFFFAOYSA-N,ERa,48360.0,4.32
XUHOPCGXTWWZNK-UHFFFAOYSA-N,ERb,49210.0,4.31
XUHSVEXCUONJNQ-PMERELPUSA-N,GR,1.4,8.85
XUKJJHYJUQXCTJ-UHFFFAOYSA-N,ERa,19679.97,4.71
XULBSIKQABBRCP-UHFFFAOYSA-N,GR,19.564999999999998,7.720000000000001
XURNQFHMJRQTNY-UHFFFAOYSA-N,AR,1950.0,5.71
XUTBPNKVGOPLMU-UHFFFAOYSA-N,PR,1600.0,5.8
XUTOMVGDKDXBCI-UHFFFAOYSA-N,AR,4140.0,5.38
XUTOMVGDKDXBCI-UHFFFAOYSA-N,MR,2120.0,5.67
XUTOMVGDKDXBCI-UHFFFAOYSA-N,PR,4190.0,5.38
XUXGANWIWZLFHB-UHFFFAOYSA-N,AR,444.0,6.35
XVBNVAJRAFBUFP-UHFFFAOYSA-N,GR,548.0,6.26
XVBVKVQHSZLGFZ-AWNIVKPZSA-N,ERa,55.5,7.744999999999999
XVDSVGVXPPQPBO-UHFFFAOYSA-N,MR,500.0,6.3
XVGXCHRWZFIARX-UHFFFAOYSA-N,PR,477.0,6.32
XVMUZRUUMXAORF-UHFFFAOYSA-N,ERa,5110.0,5.29
XVMUZRUUMXAORF-UHFFFAOYSA-N,ERb,963.0,6.02
XVRMBKTWYOUVHL-UHFFFAOYSA-N,GR,31.0,7.575
XVSODNPIAYLLLF-UHFFFAOYSA-N,PR,34.0,7.47
XVWCOCGJNXDKDL-UHFFFAOYSA-N,AR,12.5,8.09
XWMDKLJFXDGCDU-UHFFFAOYSA-N,ERa,680.0,6.17
XWMDKLJFXDGCDU-UHFFFAOYSA-N,ERb,40.0,7.4
XWPLSLIGOKRGBS-UHFFFAOYSA-N,AR,1730.0,5.76
XWSXOSVPGQCPDX-UHFFFAOYSA-N,ERa,716.0,6.14
XWSXOSVPGQCPDX-UHFFFAOYSA-N,ERb,5.7,8.24
XWSYBNSDPUSWMW-SSDOTTSWSA-N,AR,18.0,7.75
XWVYWIMKFIEORA-UHFFFAOYSA-N,GR,8.7,8.06
XWXPYFOXMZUJSC-CFFQFHGKSA-N,AR,3767.0,5.42
XWXPYFOXMZUJSC-CFFQFHGKSA-N,ERa,3042.0,5.52
XWXPYFOXMZUJSC-CFFQFHGKSA-N,ERb,361.0,6.44
XWXYUMMDTVBTOU-UHFFFAOYSA-N,AR,9.0,8.05
XWYPGPYVDLKBRZ-UHFFFAOYSA-N,ERa,27893.48,4.55
XXIAFJWOWGWCTE-JTQLQIEISA-N,AR,80.9,7.09
XXIFNRNIQJKFLP-YTPLPTRZSA-N,ERa,3200.0,5.5
XXIFNRNIQJKFLP-YTPLPTRZSA-N,ERb,850.0,6.07
XXLBLJWZQMNCEK-OWJWWREXSA-N,GR,0.051,10.34
XXNGJSGAPJBRTC-UHFFFAOYSA-N,AR,85.0,7.07
XXONXPHHYCSVLK-UHFFFAOYSA-N,ERa,20.34,8.285
XXURZILITLKWSP-UHFFFAOYSA-N,ERb,34.34,7.46
XXWZAMYDHYPSSE-UHFFFAOYSA-N,GR,13.0,7.89
XXYLLIHARBRABR-UHFFFAOYSA-N,AR,417.0,6.38
XXYLLIHARBRABR-UHFFFAOYSA-N,PR,50.0,7.3
XXZXGRMVMCNVAI-KOLYYURTSA-N,ERa,64908.26,4.19
XYAPBFRUZQERGJ-UHFFFAOYSA-N,GR,81.5,7.09
XYAPBFRUZQERGJ-UHFFFAOYSA-N,PR,650.0,6.19
XYBAXMXTSMKKKQ-UHFFFAOYSA-N,GR,185.0,6.73
XYBAXMXTSMKKKQ-UHFFFAOYSA-N,PR,930.0,6.03
XYCPVZWZTAVBMS-UHFFFAOYSA-N,ERa,20779.31,4.68
XYCVOOLPBUQGKO-ORVDRNQDSA-N,MR,0.5,9.3
XYFAXIKXGILQET-UHFFFAOYSA-N,GR,35.0,7.46
XYFAXIKXGILQET-UHFFFAOYSA-N,MR,80.0,7.1
XYFAXIKXGILQET-UHFFFAOYSA-N,PR,3500.0,5.46
XYFQYUZQZYQLRI-UHFFFAOYSA-N,ERa,12607.73,4.9
XYGSAYFREVRPMA-UHFFFAOYSA-N,ERa,15.0,7.82
XYGSAYFREVRPMA-UHFFFAOYSA-N,ERb,9.5,8.02
XYHKCYDTSYOWPV-UHFFFAOYSA-N,ERa,310.0,6.52
XYHKCYDTSYOWPV-UHFFFAOYSA-N,ERb,15.0,7.82
XYKMOBZAVSDVSG-FOIFJWKZSA-N,MR,7.0,8.15
XYMCJJPVJGRECP-ABFXBXCKSA-N,ERa,77.0,7.11
XYMCJJPVJGRECP-FKXIABOPSA-N,ERa,37500.0,4.43
XYMCJJPVJGRECP-LHHJGKSTSA-N,ERa,110.0,6.96
XYMDPKIGECPIII-ZKYQVNSYSA-N,AR,1139.0,5.94
XYMDPKIGECPIII-ZKYQVNSYSA-N,GR,1657.0,5.78
XYMDPKIGECPIII-ZKYQVNSYSA-N,PR,534.5,6.545
XYSOKLVJBGXCFV-UHFFFAOYSA-N,GR,371.0,6.43
XYXBSMMPIGQJQP-QGZVFWFLSA-N,AR,1.7,8.774999999999999
XYYPAELCIOFYJI-AWNIVKPZSA-N,ERa,586.5,6.880000000000001
XZDBAWYEMYSRFY-UHFFFAOYSA-N,ERa,3333.0,5.48
XZDBAWYEMYSRFY-UHFFFAOYSA-N,ERb,1515.0,5.82
XZFPQYCBABIEMG-NRFANRHFSA-N,AR,11.850000000000001,7.955
XZFUMXTXBJMXOL-UHFFFAOYSA-N,ERa,20039.24,4.7
XZKRNADKQRQVOR-UHFFFAOYSA-N,GR,60.0,7.22
XZKRNADKQRQVOR-UHFFFAOYSA-N,MR,760.0,6.12
XZOCWBJVVFJEFU-UHFFFAOYSA-N,GR,20.0,7.7
XZOCWBJVVFJEFU-UHFFFAOYSA-N,MR,280.0,6.55
XZOCWBJVVFJEFU-UHFFFAOYSA-N,PR,2000.0,5.7
XZTISDVIUMWTRB-UHFFFAOYSA-N,ERa,149.0,6.83
XZTISDVIUMWTRB-UHFFFAOYSA-N,ERb,1360.0,5.87
XZVKALIVWLRZAJ-UHFFFAOYSA-N,ERa,597.0,6.22
XZVKALIVWLRZAJ-UHFFFAOYSA-N,ERb,24.0,7.62
XZWVTNIZNLGGEW-HNAYVOBHSA-N,PR,193.0,6.71
XZXFENOQESZPMK-UHFFFAOYSA-N,GR,118.8,6.92
XZYKSPRADMGNHO-INIZCTEOSA-N,ERa,249.0,6.6
XZYKSPRADMGNHO-INIZCTEOSA-N,ERb,2.2,8.66
YABZUMJRVRJHHV-SFQUDFHCSA-N,ERa,10.0,8.0
YABZUMJRVRJHHV-SFQUDFHCSA-N,ERb,19.95,7.7
YAFBUYLGFUEMRI-UHFFFAOYSA-N,PR,515.0,6.29
YAJOUYKEMCWDJJ-UHFFFAOYSA-N,AR,3560.0,5.45
YAQFNSNOLMJAPU-UHFFFAOYSA-N,AR,4.0,8.4
YAQQHLLRQUFZIM-UHFFFAOYSA-N,ERa,3.9,8.41
YAQWQZDYWQPKLI-UHFFFAOYSA-N,ERa,18.0,7.75
YAQWQZDYWQPKLI-UHFFFAOYSA-N,ERb,16.6,7.78
YAUSWZXCFMCMDS-UHFFFAOYSA-N,AR,4961.0,5.945
YAVSUYZJNCRZIP-UHFFFAOYSA-N,ERb,847.0,6.07
YAWPGHRGMHCVQA-ZIADKAODSA-N,ERa,25.43,7.59
YAYUCBMGQHHMGJ-UHFFFAOYSA-N,ERa,11111.0,4.95
YAYUCBMGQHHMGJ-UHFFFAOYSA-N,ERb,6994.0,5.16
YBDHLGOMHTXGJP-UHFFFAOYSA-N,AR,5600.0,5.25
YBDHLGOMHTXGJP-UHFFFAOYSA-N,MR,82.0,7.095000000000001
YBDHLGOMHTXGJP-UHFFFAOYSA-N,PR,1315.0,5.95
YBDSSXXWSLUQMA-OCBJUFRSSA-N,GR,10.0,8.0
YBIHCFXAMSLIHT-UHFFFAOYSA-N,GR,10.0,8.0
YBIHCFXAMSLIHT-UHFFFAOYSA-N,MR,150.0,6.82
YBIHCFXAMSLIHT-UHFFFAOYSA-N,PR,1200.0,5.92
YBJAQXUJBIZTGQ-UHFFFAOYSA-N,GR,111.0,6.96
YBLBQJOVMZSVSV-UHFFFAOYSA-N,AR,410.0,6.39
YBMIUFPRKJPNPB-UHFFFAOYSA-N,PR,39.81,7.4
YBNRLCUXQBXSJX-UHFFFAOYSA-N,ERa,23489.52,4.63
YBOJGPZJNMJSJA-YIXHJXPBSA-N,ERa,3400.0,5.47
YBVWCQDQNWNOML-UHFFFAOYSA-N,ERa,4758.51,5.32
YBXZQBHFQDJRHM-VPOZCLCWSA-N,AR,260.0,6.58
YBXZQBHFQDJRHM-XNHWFUGGSA-N,AR,260.0,6.58
YCHHAJNXUVOIHV-OALUTQOASA-N,AR,233.0,6.63
YCIRKPXWAZZTKP-UHFFFAOYSA-N,MR,1100.0,5.96
YCLNEONDPSZYOE-UHFFFAOYSA-N,GR,760.0,6.12
YCLNEONDPSZYOE-UHFFFAOYSA-N,PR,400.0,6.4
YCMFXFDLDYBLMO-UHFFFAOYSA-N,MR,160.0,6.8
YCQBLTPGQSYLHD-UHFFFAOYSA-N,ERa,26.9,7.57
YCQBLTPGQSYLHD-UHFFFAOYSA-N,ERb,35.2,7.45
YCQHDOUCTPXMLD-IBGZPJMESA-N,AR,35.8,7.449999999999999
YCQOQNREKKLDAX-FPTDNZKUSA-N,GR,6.3,8.219999999999999
YCRPDBNNDVYMBL-UHFFFAOYSA-N,GR,22.5,7.67
YCRPDBNNDVYMBL-UHFFFAOYSA-N,PR,1479.0,5.83
